user_id,item_id,behavior_type,user_geohash,item_category,time
132252054,42022648,1,,12090,2014-11-24 15
112296733,326021548,1,9rr2cjn,8161,2014-12-15 13
100509623,235445049,1,,11241,2014-11-24 13
116678892,103442474,1,96ctjw9,11470,2014-12-15 20
103891828,403204495,3,,2825,2014-12-06 17
103582986,152543975,1,99chhr9,6054,2014-12-16 16
106557109,8172566,1,99b5ghp,2993,2014-12-12 11
107874169,385635756,1,9rdmuam,13759,2014-11-23 20
104221274,279217756,1,,13230,2014-12-07 17
132252054,61734345,1,94i3rfc,6082,2014-11-26 13
112296733,228789369,1,9rr2cis,8161,2014-11-24 11
100509623,246136821,1,tfvomgf,11241,2014-12-09 18
116678892,268035351,1,96ctjwe,11470,2014-12-15 20
103891828,144644846,1,,12388,2014-12-16 19
103582986,129013517,1,,6054,2014-12-16 23
106557109,294544507,1,,10344,2014-12-11 19
107874169,157559115,1,,9195,2014-12-12 18
104221274,279217756,1,,13230,2014-12-07 17
132252054,82434788,1,94i3rgh,6082,2014-11-26 13
112296733,88520590,1,9rr2cjg,1650,2014-12-01 18
100509623,246136821,1,tfvomb1,11241,2014-12-09 18
116678892,106634682,1,,11470,2014-12-14 22
103891828,211881164,1,,12388,2014-12-16 19
103582986,298742165,1,99ch73b,12142,2014-11-23 12
106557109,81574634,1,99b5ghb,10344,2014-12-07 22
107874169,377542101,1,9rdmubr,176,2014-11-24 19
104221274,216110297,1,,13230,2014-12-01 21
132252054,211304251,1,94i3rfk,6082,2014-11-26 13
112296733,326438427,1,9rr2civ,8161,2014-12-15 13
100509623,211443305,3,,11492,2014-12-12 00
116678892,300066369,1,96ctjii,11470,2014-12-15 20
103891828,347862624,1,,12388,2014-12-16 19
103582986,237074363,1,99chwk4,6054,2014-12-17 14
106557109,101570056,1,,1854,2014-12-16 20
107874169,323349755,1,,3537,2014-12-03 13
104221274,102529103,1,,13230,2014-12-04 10
132252054,211304251,1,94i3rgm,6082,2014-11-26 13
112296733,363724230,1,9rr2cj6,1650,2014-12-01 19
100509623,211443305,1,,11492,2014-12-11 12
116678892,360489246,1,,13334,2014-12-09 09
103891828,370671405,1,96sjmkd,5689,2014-12-06 17
103582986,322847308,1,99ch7tu,5399,2014-11-29 14
106557109,51799368,1,,13872,2014-11-23 19
107874169,88700355,1,,13409,2014-12-06 00
104221274,47484909,1,,6344,2014-12-06 09
132252054,113708218,1,94i3rfk,6082,2014-11-26 13
112296733,276988814,3,9rr23go,8161,2014-12-01 15
100509623,366220812,1,,1963,2014-11-30 16
116678892,300066369,1,96ctjws,11470,2014-12-15 20
103891828,122513296,1,,6513,2014-12-06 17
103582986,386040770,1,99ch73b,1863,2014-12-09 16
106557109,360053156,1,,13872,2014-11-23 19
107874169,122308231,1,9rdmun1,7299,2014-11-22 12
104221274,102529103,4,,13230,2014-12-12 23
132252054,226855167,1,,9517,2014-11-29 23
112296733,172126922,3,9rr23gm,8161,2014-11-30 13
100509623,138765182,1,,11492,2014-12-11 11
116678892,342932974,1,96ctjw6,11470,2014-12-15 20
103891828,393068646,1,,5027,2014-12-05 18
103582986,371415189,1,99ch7t2,5399,2014-11-23 21
106557109,31688989,1,,697,2014-12-01 12
107874169,294269198,1,,7467,2014-12-12 00
104221274,189092637,1,,6344,2014-12-15 18
132252054,272336733,3,94i3rgf,8095,2014-11-28 22
112296733,136653267,1,9rr2ci1,8161,2014-12-01 10
100509623,164849374,1,,10567,2014-12-16 11
116678892,360489246,1,96ctjwl,13334,2014-12-15 19
103891828,1793895,1,,6513,2014-12-12 15
103582986,385189230,1,,13230,2014-12-12 06
106557109,80724882,1,,1854,2014-12-16 20
107874169,243504133,1,9rdmu2b,2901,2014-11-19 20
104221274,67750215,1,,13230,2014-12-07 08
132252054,22697809,1,,4435,2014-12-18 15
112296733,377564256,1,9rr2cjo,2175,2014-12-01 11
100509623,366220812,1,,1963,2014-11-30 16
116678892,342932974,1,96ctjwi,11470,2014-12-11 11
103891828,168675579,1,,6513,2014-12-12 16
103582986,227577642,1,99chwk7,7549,2014-12-10 13
106557109,284666667,1,,697,2014-11-21 20
107874169,156537731,1,,8159,2014-12-07 08
104221274,102529103,1,,13230,2014-12-09 15
133088851,380568228,1,,2284,2014-12-13 03
112296733,241419493,1,9rr2ciq,10740,2014-12-18 15
100509623,354574765,1,,1963,2014-11-24 18
116678892,360489246,1,96ctjwj,13334,2014-12-05 20
103891828,393068646,1,,5027,2014-12-05 18
103582986,227577642,1,99chw7c,7549,2014-12-10 13
106557109,31688989,3,99b5ght,697,2014-12-07 22
107874169,114579237,1,,11279,2014-12-12 00
104221274,14563523,1,,13230,2014-12-13 00
133088851,28972737,1,,10290,2014-12-13 04
112296733,404387998,1,9rr2cjp,8161,2014-12-15 13
100509623,62660842,1,,354,2014-11-19 17
116678892,189010133,1,96ctj25,13334,2014-12-09 22
103891828,16428785,1,96skuai,5027,2014-12-14 22
103582986,383270844,1,99ch7t7,3673,2014-11-29 14
106557109,321117712,1,,1854,2014-11-22 20
107874169,385635756,1,9rdmuc5,13759,2014-11-23 19
104221274,186716954,1,,5271,2014-12-06 14
133088851,211956128,1,,1483,2014-11-26 09
112296733,310203518,1,9rr2cil,8161,2014-12-01 10
100509623,31148057,1,,10567,2014-11-26 19
116678892,254801428,1,,10507,2014-12-14 21
103891828,114379453,1,96skuc6,5027,2014-12-17 20
103582986,64909487,1,99ch7uk,2334,2014-12-12 22
106557109,31688989,3,,697,2014-12-01 12
107874169,60698940,1,9rdmuai,11279,2014-11-22 17
104221274,324138343,1,,5271,2014-12-06 09
133088851,101669173,1,,10290,2014-12-13 04
112296733,85181370,1,9rr2ci2,10740,2014-12-18 14
100509623,51893876,1,,354,2014-11-19 17
116678892,426819,1,96ctj6q,2158,2014-12-15 22
103891828,22361741,1,96sjmnh,5027,2014-12-06 17
103582986,353193870,1,99ch7up,3673,2014-11-29 14
106557109,1463972,3,,697,2014-11-21 17
107874169,126514898,1,,12802,2014-12-08 21
104221274,102529103,1,,13230,2014-12-13 00
133088851,28972737,1,,10290,2014-12-13 04
112296733,96045954,1,,8161,2014-12-15 16
100509623,290492957,1,tfvomgo,10567,2014-12-08 18
116678892,12109658,1,96ctjqs,2158,2014-12-15 22
103891828,205410435,1,96sjmkd,6513,2014-12-06 17
103582986,187785573,1,99ch7u7,2334,2014-11-27 23
106557109,31688989,1,99b5gkw,697,2014-12-07 22
107874169,131920647,1,9rdmucp,11279,2014-11-23 20
104221274,102529103,1,,13230,2014-12-16 20
133088851,101669173,1,,10290,2014-12-13 04
112296733,98821861,1,9rr2ci1,8161,2014-11-24 11
100509623,157986630,1,,5699,2014-12-09 13
116678892,255460044,1,96ctjrb,7195,2014-12-05 20
103891828,186928807,1,95dosrj,6513,2014-12-12 18
103582986,29416241,1,99ch7tj,3673,2014-11-29 14
106557109,248983900,1,,1854,2014-12-16 20
107874169,279978590,1,,11279,2014-12-08 20
104221274,294499337,1,,5027,2014-11-24 19
133088851,129973703,1,,1483,2014-12-11 22
112296733,98821861,1,9rr2cjv,8161,2014-11-30 12
100509623,51893876,1,,354,2014-11-19 17
116678892,135563285,1,,11470,2014-12-14 22
103891828,348018005,1,,6513,2014-12-08 20
103582986,128705524,1,99chrf3,3673,2014-11-29 15
106557109,29112989,1,,1854,2014-12-11 19
107874169,21285170,3,,6564,2014-11-28 00
104221274,12310412,1,,5271,2014-12-05 14
133088851,247426318,1,,8561,2014-12-12 21
112296733,279669566,1,9rr2cj6,2175,2014-12-01 16
100509623,354263444,1,,354,2014-11-19 17
116678892,27417364,1,,11470,2014-12-06 00
103891828,35655382,1,,2993,2014-11-28 17
103582986,118739322,1,99ch7ur,3673,2014-11-29 14
106557109,263458137,1,99b5g7g,12536,2014-12-07 21
107874169,42135673,1,,7467,2014-12-14 20
104221274,395212936,1,,5027,2014-12-16 21
133088851,305669535,1,,1483,2014-11-26 09
112296733,246280690,1,9rr2ci7,3275,2014-11-24 10
100509623,5027301,1,,2771,2014-11-19 16
116678892,15613366,1,,11470,2014-12-14 22
103891828,378202448,1,95fppgq,2993,2014-12-12 10
103582986,128705524,1,99ch7ua,3673,2014-11-29 15
106557109,392774655,1,,13230,2014-11-22 18
107874169,131920647,4,9rdmuct,11279,2014-11-23 20
104221274,324138343,1,,5271,2014-12-06 09
133088851,167078658,1,,8561,2014-12-12 21
112296733,114811441,1,9rrnwp4,11824,2014-12-04 15
100509623,293440500,1,,5699,2014-12-09 13
116678892,173571367,1,96ctj7k,1860,2014-12-04 22
103891828,59230894,1,,6513,2014-12-06 18
103582986,82930331,1,99ch7tp,3673,2014-11-29 14
106557109,268854677,1,,13230,2014-12-16 20
107874169,349550804,1,,12802,2014-12-08 21
104221274,324138343,1,,5271,2014-12-07 08
133088851,99757589,1,,1308,2014-12-04 23
112296733,280784344,1,9rr2cj6,3275,2014-11-24 10
100509623,314117539,1,,9753,2014-12-05 17
116678892,300314077,1,96ctjru,9372,2014-12-16 19
103891828,199764474,1,,6513,2014-12-05 18
103582986,139830570,1,99ch7sf,5027,2014-11-24 19
106557109,145767852,1,,13230,2014-11-22 18
107874169,398038833,1,9rdmub4,11279,2014-11-22 17
104221274,107091835,1,,5271,2014-12-04 21
133088851,344953563,1,,10431,2014-11-20 21
112296733,351736607,1,9rr2ci3,3275,2014-11-24 10
100509623,372112259,1,,4296,2014-11-18 13
119732530,357857856,1,,7250,2014-11-18 20
103891828,242336842,1,,5399,2014-12-06 18
103582986,139830570,1,99ch7tb,5027,2014-11-24 19
106557109,105325282,1,99b5ghg,9363,2014-12-13 17
107874169,42135673,1,,7467,2014-12-14 22
104221274,94637666,1,,5027,2014-11-26 19
133088851,99757589,1,,1308,2014-12-04 23
112296733,117384023,1,9rr2cmf,11824,2014-12-04 15
100509623,126445094,3,tfvomgb,4296,2014-12-08 17
119732530,184496249,1,94eafwt,4999,2014-11-25 20
103891828,322190924,1,,5399,2014-12-06 18
103582986,42786004,1,99ch7t9,3673,2014-11-29 14
106557109,380977994,1,,13230,2014-11-22 18
107874169,79369393,1,,5329,2014-12-07 00
104221274,26969151,1,,5027,2014-11-24 19
133088851,399294041,1,,2284,2014-12-04 23
112296733,351736607,1,9rr2cjw,3275,2014-11-24 10
100509623,372112259,1,tfvomgb,4296,2014-12-08 18
119732530,263890505,1,94eafi9,3628,2014-12-14 12
103891828,378202448,1,95fppb7,2993,2014-12-12 10
103582986,382374599,1,99ch7tt,10392,2014-12-13 21
106557109,98609876,1,,11985,2014-12-16 21
107874169,121625627,1,,5553,2014-12-04 12
104221274,104767551,1,,5271,2014-11-26 22
133088851,250304937,1,,2284,2014-12-13 03
112296733,20654342,1,9rr2co4,11824,2014-12-04 15
100509623,379836084,1,,4537,2014-11-26 18
119732530,263890505,1,94eagck,3628,2014-12-14 12
103891828,14011762,1,,9516,2014-12-13 21
103582986,341394914,1,99ch7t6,10392,2014-12-01 20
106557109,64997217,1,,9516,2014-11-22 13
107874169,322987319,3,,1337,2014-11-30 19
104221274,277923175,1,,5271,2014-12-03 21
133088851,37904373,1,,10431,2014-12-13 03
112296733,280784344,1,9rr2cj7,3275,2014-11-24 11
100509623,372112259,1,,4296,2014-12-03 10
119732530,291698337,1,,5492,2014-11-28 12
103891828,378202448,1,95fppaa,2993,2014-12-12 11
103582986,329330903,1,99ch733,2825,2014-11-23 12
106557109,292740797,1,,13230,2014-12-16 20
107874169,313910750,1,,1642,2014-11-23 23
104221274,181638369,1,,13230,2014-12-03 18
133088851,363258877,1,95q5qs5,2284,2014-11-20 22
112296733,117384023,1,9rrnwp6,11824,2014-12-04 15
100509623,204848159,1,,4296,2014-12-03 10
119732530,250822753,1,,9109,2014-12-08 15
103891828,378202448,1,96sjmap,2993,2014-12-06 16
103582986,43417962,1,,2825,2014-11-20 20
106557109,104184051,1,,13230,2014-11-22 18
107874169,402829384,1,,1337,2014-11-30 19
104221274,66644612,1,,5271,2014-12-04 22
133088851,3740905,1,,13943,2014-12-12 19
112296733,301134590,1,9rr2co1,10049,2014-12-04 15
100509623,210039711,1,,4296,2014-12-10 16
119732530,380644609,1,,5492,2014-11-18 12
103891828,280165428,1,,9516,2014-12-13 21
103582986,43417962,1,,2825,2014-11-20 20
106557109,292740797,1,,13230,2014-12-16 20
107874169,42135673,1,,7467,2014-12-12 00
104221274,403082296,1,,5271,2014-11-25 22
133088851,358989488,1,,13943,2014-12-12 19
112296733,360534330,1,9rrnwp9,10049,2014-12-04 15
100509623,337459943,1,,6272,2014-12-08 12
119732530,343511481,1,94eafrs,12135,2014-11-19 22
103891828,101140096,1,96skuc6,9516,2014-12-13 20
103582986,47695175,1,,2513,2014-12-13 15
106557109,347979937,1,,13230,2014-12-05 12
107874169,42135673,1,,7467,2014-12-11 20
104221274,59326893,1,,13230,2014-12-15 18
133088851,235047339,1,,2284,2014-11-28 16
112296733,315294983,1,9rr2cj4,12345,2014-12-04 17
100509623,2859838,1,,9503,2014-12-11 10
119732530,297020331,1,94eafw3,12135,2014-11-21 11
103891828,155941793,1,,3673,2014-11-28 17
103582986,362614182,1,99cl6ti,10392,2014-12-14 11
106557109,195317068,1,99b5cnb,11685,2014-11-28 18
107874169,166066612,1,,13409,2014-12-06 09
104221274,226904815,1,,5513,2014-11-25 10
133088851,79748305,1,,7383,2014-12-04 21
112296733,313908260,1,9rr2cj6,2175,2014-12-01 17
100509623,46449333,1,,4296,2014-11-26 18
119732530,42933938,1,,3123,2014-11-18 17
103891828,108516082,1,,3673,2014-11-28 18
103582986,395627683,1,,2513,2014-11-21 12
106557109,274623272,1,,5263,2014-11-22 19
107874169,217349201,1,,10726,2014-12-13 08
104221274,145408296,1,,13230,2014-12-07 07
133088851,145857718,1,,11406,2014-12-12 21
112296733,180386670,1,9rr2cjt,12345,2014-12-04 17
100509623,46449333,1,,4296,2014-11-26 18
119732530,343511481,1,94eagck,12135,2014-11-21 11
103891828,399786685,1,,5232,2014-12-14 00
103582986,242996883,1,99ch7tq,6226,2014-11-29 14
106557109,210616448,1,99b5ccv,11685,2014-11-28 18
107874169,88700355,1,,13409,2014-12-06 00
104221274,143585603,1,,7929,2014-11-24 21
133088851,98724158,1,,10120,2014-11-28 11
112296733,307027932,1,9rr2cjk,2175,2014-12-15 14
100509623,342469404,1,,4296,2014-11-19 10
119732530,73987976,1,,5263,2014-11-19 22
103891828,159849033,1,,5232,2014-12-14 00
103582986,206403735,1,99ch7t4,6513,2014-12-01 21
106557109,211790198,1,,9664,2014-11-30 22
107874169,35723987,1,,242,2014-12-08 19
104221274,145408296,1,,13230,2014-12-09 15
133088851,108171429,1,,11406,2014-12-12 21
112296733,257458550,1,9rr2cjs,10392,2014-12-18 15
100509623,152057593,1,,7995,2014-12-16 12
119732530,77835630,1,,11470,2014-11-18 11
103891828,349298879,1,,3673,2014-11-28 18
116071825,273313231,4,,1518,2014-12-17 10
106557109,235589946,1,,5263,2014-11-22 19
107874169,271882580,1,,7467,2014-12-04 21
104221274,278084673,1,,13230,2014-12-07 08
133088851,257519196,1,,10120,2014-11-28 11
112296733,307027932,1,9rr2cjc,2175,2014-12-15 14
100509623,34747314,1,,7995,2014-11-24 17
119732530,133410331,1,,940,2014-11-19 22
103891828,14318209,1,96sjmhk,3673,2014-12-01 14
116071825,223156795,1,,1518,2014-12-17 10
106557109,164662499,1,,5263,2014-11-22 19
107874169,364164290,1,,4254,2014-12-07 10
104221274,145408296,1,,13230,2014-12-09 15
133088851,137819039,1,,11406,2014-11-28 08
112296733,224298707,3,9rr23bo,10392,2014-12-18 15
100509623,47526255,1,,7995,2014-11-25 16
119732530,27854712,1,,13131,2014-11-18 11
112131404,74157231,1,,6936,2014-11-19 15
116071825,163031814,1,9rf5n4k,7590,2014-12-07 16
106557109,380161342,1,,5263,2014-11-22 19
107874169,278644731,1,,1303,2014-12-04 18
104221274,298954538,1,,9053,2014-12-05 14
133088851,288985648,1,,11406,2014-11-26 14
112296733,224298707,1,9rr2cjc,10392,2014-12-18 15
100509623,368449822,1,,4296,2014-12-09 13
119732530,165680779,1,,940,2014-11-19 22
112131404,74157231,1,,6936,2014-11-19 15
116071825,148267273,1,,3760,2014-12-04 22
106557109,181692071,1,,3381,2014-12-01 12
107874169,364164290,1,,4254,2014-12-07 08
104221274,402355281,1,,13230,2014-12-02 10
133088851,302194208,1,,3472,2014-12-06 15
112296733,64493854,3,9rr2cjc,12569,2014-12-01 19
100509623,156474309,1,,7995,2014-11-25 16
119732530,140146797,1,94eafw3,10063,2014-11-23 12
112131404,300562215,1,,1854,2014-12-03 09
116071825,279186359,1,,7590,2014-12-03 12
106557109,182883140,1,,3381,2014-12-12 20
107874169,212510788,3,,13409,2014-12-06 08
104221274,402355281,1,,13230,2014-12-02 10
133088851,277671954,1,,3660,2014-11-28 07
112296733,237563260,1,9rr23bo,7995,2014-11-22 16
100509623,144415397,1,,4296,2014-11-28 14
119732530,133410331,1,,940,2014-11-19 22
112131404,74157231,1,,6936,2014-11-19 15
116071825,303107362,1,9rf5n5i,6936,2014-12-12 08
106557109,3484776,1,99b5ghi,3381,2014-12-08 17
107874169,102161713,1,,6631,2014-12-06 13
104221274,348057034,1,,13230,2014-12-09 19
133088851,121397491,1,,11406,2014-12-12 21
112296733,274961091,1,9rr2cjh,12569,2014-12-01 19
100509623,124869395,1,tfvomge,7995,2014-11-20 17
119732530,268300326,1,,13131,2014-11-18 16
112131404,85144096,1,,11623,2014-11-21 11
116071825,128927836,1,,12510,2014-11-18 14
106557109,222623811,1,,3381,2014-12-12 21
107874169,159523975,1,,1303,2014-12-06 14
104221274,215998696,1,,13230,2014-11-21 14
133088851,253321332,1,,3660,2014-11-28 07
112296733,335594836,1,9rr2ciu,7995,2014-11-22 13
100509623,35922912,1,,7995,2014-11-20 17
119732530,42763319,1,,11470,2014-11-18 16
112131404,34970760,1,,11623,2014-12-04 21
116071825,163031814,4,9rf5n4h,7590,2014-12-07 16
106557109,298059276,1,99b5ghr,574,2014-11-27 15
107874169,262409067,1,,5127,2014-12-04 22
104221274,134631622,1,,9053,2014-12-09 12
133088851,256887116,1,,10265,2014-12-04 23
112296733,286061079,1,9rr2cju,7995,2014-11-22 13
100509623,273034376,1,,7995,2014-11-24 16
119732530,18115091,1,94eafwr,13131,2014-11-18 10
112131404,3920363,4,,8254,2014-11-25 19
116071825,303107362,1,,6936,2014-12-11 16
106557109,16628452,1,99b5gkq,574,2014-11-27 15
107874169,347796951,1,,4839,2014-12-16 20
104221274,51481030,1,,8877,2014-12-15 08
133088851,256887116,1,,10265,2014-12-04 23
112296733,141720992,1,9rr2cjt,7995,2014-11-22 16
100509623,294531567,1,,4296,2014-12-08 13
119732530,234135809,1,,11470,2014-11-18 16
112131404,358812363,1,951phpe,6833,2014-12-05 11
116071825,6518097,1,,3472,2014-12-14 09
106557109,20029304,1,,574,2014-11-22 18
107874169,274181525,1,,3381,2014-12-09 23
104221274,105787096,1,,8877,2014-12-10 21
133088851,337728077,1,,5141,2014-12-12 22
112296733,17592619,1,9rr23bo,7995,2014-11-26 13
100509623,58128685,1,,4296,2014-11-20 11
119732530,186951754,1,,11470,2014-11-18 13
112131404,200233372,1,,6456,2014-12-02 15
116071825,269555112,1,,3760,2014-12-04 22
106557109,74656282,1,,3381,2014-12-12 20
107874169,338199036,1,,2271,2014-12-13 09
104221274,42267731,1,,8877,2014-12-15 08
133088851,280122104,1,,1483,2014-12-11 22
112296733,51247657,1,9rr2cjc,7995,2014-11-22 13
100509623,144415397,1,,4296,2014-11-26 18
119732530,339064150,1,94eafi9,12547,2014-11-18 10
112131404,163009105,1,,2839,2014-11-23 08
116071825,171007787,1,,5334,2014-11-26 23
106557109,16628452,1,99b5g7g,574,2014-11-27 15
107874169,245650197,1,9rdmubr,10659,2014-11-22 18
104221274,320763265,1,,8877,2014-12-15 08
135099670,338069066,1,,7856,2014-12-11 17
112296733,103141572,1,9rr2cjr,7995,2014-11-22 12
100509623,368449822,1,,4296,2014-12-09 13
119732530,288095081,1,94eagcd,3660,2014-11-23 12
112131404,157695254,1,,3667,2014-11-21 09
116071825,209911216,1,,3760,2014-12-05 11
106557109,394196956,1,,574,2014-12-12 20
107874169,265898637,1,,9790,2014-12-07 08
104221274,361191701,1,,8877,2014-12-15 08
135099670,153501076,1,,8892,2014-11-18 17
112296733,219506636,1,9rr2cjb,7995,2014-11-22 13
100509623,353498564,1,,4296,2014-11-26 14
119732530,27358058,1,94eafwp,11470,2014-11-19 22
112131404,228311403,1,,1183,2014-11-23 07
116071825,209911216,1,,3760,2014-12-03 13
106557109,247300978,1,,574,2014-11-22 18
107874169,176495768,1,,8094,2014-12-16 13
104221274,72628847,1,,8877,2014-12-10 21
135099670,255708467,1,mtjm9dk,5027,2014-12-12 19
112296733,25867604,1,9rr2cje,7995,2014-11-22 15
100509623,150063609,1,,4296,2014-12-11 21
119732530,271102735,1,,11470,2014-11-21 20
112131404,217574543,1,,5049,2014-11-21 16
116071825,209911216,1,,3760,2014-12-04 22
106557109,251892288,1,,6235,2014-12-03 20
107874169,159896902,1,,2950,2014-12-08 17
104221274,194530693,1,,3099,2014-12-05 23
135099670,206854954,1,,6000,2014-12-06 20
112296733,152530177,1,9rr2cjh,7995,2014-11-22 15
100509623,160400589,1,,7995,2014-11-24 17
119732530,271102735,1,,11470,2014-11-18 20
112131404,217574543,1,,5049,2014-11-30 22
116071825,209911216,1,,3760,2014-12-04 22
106557109,397702806,1,,574,2014-12-01 12
107874169,265898637,1,,9790,2014-12-15 21
104221274,320763265,1,,8877,2014-12-15 08
135099670,1750539,1,mtjm9f9,5027,2014-12-12 19
112296733,14191754,1,9rr2cin,7995,2014-11-22 16
100509623,324834763,1,,7995,2014-11-24 17
119732530,187309515,1,,11470,2014-11-18 13
112131404,217574543,1,,5049,2014-11-21 16
116071825,318278127,1,,7229,2014-11-26 16
106557109,251892288,1,99b5ghs,6235,2014-12-08 17
107874169,395277166,3,,6513,2014-12-04 22
104221274,320763265,1,,8877,2014-12-17 20
135099670,43334063,1,mtjm4ju,1079,2014-12-14 21
112296733,205533157,1,9rr2civ,7995,2014-11-22 16
100509623,272483429,1,,7995,2014-11-23 15
119732530,334532840,1,94eagcj,1121,2014-11-19 22
112131404,164038575,1,,9849,2014-11-25 22
116071825,606302,1,9rf5hja,7266,2014-12-05 20
106557109,91596566,3,,6235,2014-11-29 23
107874169,57645673,1,,8094,2014-12-18 00
104221274,320763265,2,,8877,2014-12-15 08
135099670,206854954,1,,6000,2014-12-06 20
112296733,13768698,1,9rr2cjd,7995,2014-11-22 16
100509623,81213455,1,,4296,2014-12-08 14
119732530,271102735,1,,11470,2014-11-18 12
112131404,217574543,1,,5049,2014-12-09 11
116071825,385954143,1,9rf5nqp,7229,2014-12-08 11
106557109,193503803,1,,9003,2014-11-28 16
107874169,387558571,1,9rdmund,1303,2014-11-23 23
104221274,238389583,1,,5894,2014-12-08 18
135099670,359078955,1,,3381,2014-12-06 20
112296733,54149722,1,9rr2cjf,7995,2014-11-22 13
100509623,171029409,1,,4296,2014-12-03 14
119732530,113946381,1,94eafi7,1121,2014-11-19 22
112131404,217574543,3,,5049,2014-12-09 12
116071825,346591770,1,,7229,2014-11-26 15
106557109,123905112,1,,12564,2014-11-29 23
107874169,31723329,1,,9205,2014-11-18 15
104221274,324929316,1,,8877,2014-12-15 08
135099670,274210963,1,,1079,2014-12-04 18
112296733,220706896,1,9rr2cil,7995,2014-11-22 16
100509623,81213455,1,,4296,2014-12-08 14
119732530,190514219,1,94eafw7,7266,2014-12-14 16
112131404,217574543,3,,5049,2014-11-21 16
116071825,33422309,1,,7996,2014-12-17 00
106557109,146859233,1,,12564,2014-11-30 13
107874169,296573266,1,,8666,2014-12-08 17
104221274,317749201,1,,5503,2014-12-16 17
135099670,7420742,1,,6000,2014-12-06 20
112296733,220706896,1,9rr2cjg,7995,2014-11-22 16
100509623,42813790,1,,4296,2014-12-08 13
119732530,338800210,1,,11470,2014-11-18 11
112131404,328574088,1,,9660,2014-11-21 14
116071825,196649247,1,9rf5n4o,2901,2014-11-27 13
106557109,338910714,1,,12564,2014-12-03 19
107874169,311117662,1,,2048,2014-12-04 10
104221274,324929316,1,,8877,2014-12-15 20
135099670,360591430,1,,11552,2014-12-06 20
112296733,102475565,1,9rr2cjn,7995,2014-11-22 13
100509623,210039711,1,,4296,2014-12-03 10
119732530,260805473,1,,9518,2014-11-18 11
112131404,248822122,1,,12317,2014-12-18 15
116071825,196649247,1,9rf5n4d,2901,2014-11-27 13
106557109,83379691,1,99b5gkq,12564,2014-12-09 12
107874169,186157128,1,9rdmu2g,6513,2014-11-24 19
104221274,312716418,1,,5503,2014-12-08 14
135099670,201812680,1,mtjmps5,5027,2014-12-12 19
112296733,397178017,1,9rr23bo,7995,2014-11-22 13